CLAVE,CLAVE ALTERNA,DESCRIPCION,SERVICIO (S/N),INV_MIN,INV_MAX,PRECIO COMPRA,PRECIO 1,PRECIO 2,MAYOREO 2,PRECIO 3,MAYOREO 3,PRECIO 4,MAYOREO 4,EXIST.,PESO,CARACTERISTICAS,DEPARTAMENTO,CATEGORIA,RECETA (S/N),GRANEL (S/N),IMPUESTO (S/N)
LN 3´X 10´ C13 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 2286 MM CALIBRE 13,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,51.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C14 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 1905 MM CALIBRE 14,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,42.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C15 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 1.71 MM CALIBRE 15,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,38.2710,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C16 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 1.52 MM CALIBRE 16,false,0,0,793.21032,951.852384,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,34.0200,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C17 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 1.37 MM CALIBRE 17,false,0,0,713.889288,856.6671456,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,30.6180,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C18 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 1.21 MM CALIBRE 18,false,0,0,637.482756,764.9793072,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,27.3410,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C19 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 1.06 MM CALIBRE 19,false,0,0,555.247224,666.2966688,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,23.8140,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C20 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.91 MM CALIBRE 20,false,0,0,483.247416,579.8968992,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,20.7260,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C21 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.84 MM CALIBRE 22,false,0,0,436.265676,523.5188112,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,18.7110,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C22 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.76 MM CALIBRE 22,false,0,0,405.092184,486.1106208,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,17.3740,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C23 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.68 MM CALIBRE 23,false,0,0,356.944644,428.3335728,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,15.3090,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C24 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.61 MM CALIBRE 24,false,0,0,317.284128,380.7409536,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,13.6080,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C25 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.53 MM CALIBRE 25,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,11.9070,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C26 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 0.45 MM CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,11.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C28 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ ESPESOR 0.38 MM CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,9.0530,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C30 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ ESPESOR 0.30 MM CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,7.4300,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C32 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ ESPESOR 0.25 MM CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,6.1800,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C7 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 4.572 MM CALIBRE 7,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,101.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C8 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 4.191 MM CALIBRE 8,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,93.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 10´ C9 RF,,LAMINA NEGRA ROLADO FRIO 3´X 10´ESPESOR 3.810 MM CALIBRE 9,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,84.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
"LN 3´X 8´ C1/8"" RF",,"LAMINA NEGRA ROLADO FRIO 3´X 8´ ESPESOR 3.17 MM CALIBRE 1/8""",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,56.9110,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C10 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 3.429 MM CALIBRE 10,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,61.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C11 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 3.048 MM CALIBRE 11,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,54.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C12 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ ESPESOR 2.667 MM CALIBRE 12,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,47.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C13 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 2.286 MM CALIBRE 13,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,40.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C14 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 1.905 MM CALIBRE 14,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,34.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C15 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 1.71 MM CALIBRE 15,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,30.6170,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C16 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 1.52 MM CALIBRE 16,false,0,0,634.568256,761.4819072,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,27.2160,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C17 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 1.37 MM CALIBRE 17,false,0,0,571.102104,685.3225248,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,24.4940,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C18 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 1.21 MM CALIBRE 18,false,0,0,509.967552,611.9610624,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,21.8720,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C19 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 1.06 MM CALIBRE 19,false,0,0,444.193116,533.0317392,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,19.0510,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C20 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR  0.91 MM CALIBRE 20,false,0,0,386.57928,463.895136,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,16.5800,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C21 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 0.84 MM CALIBRE 21,false,0,0,349.017204,418.8206448,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,14.9690,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C22 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 0.76 MM CALIBRE 22,false,0,0,323.85924,388.631088,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,13.8900,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C23 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 0.68 MM CALIBRE 23,false,0,0,285.551052,342.6612624,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,12.2470,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C24 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 0.61 MM CALIBRE 24,false,0,0,253.351656,304.0219872,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,10.8660,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C25 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 0.53 MM CALIBRE 25,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,9.5260,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C26 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 0.45 MM CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,8.5900,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C28 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ ESPESOR 0.38 MM CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,7.2400,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C30 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ ESPESOR 0.30 MM CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,5.9400,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C32 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ ESPESOR 0.25 MM CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,4.9500,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C7 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 4.572 MM CALIBRE 7,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,81.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C8 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 4.191 MM CALIBRE 8,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,74.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 3´X 8´ C9 RF,,LAMINA NEGRA ROLADO FRIO 3´X 8´ESPESOR 3.810 MM CALIBRE 9,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,67.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
"LN 4´X 10´ C1/8"" RF",,"LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 3.17 MM CALIBRE 1/8""",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,94.8320,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C10 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 3.429 MM CALIBRE 10,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,101.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C11 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 3.048 MM CALIBRE 11,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,90.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C12 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 2.667 MM CALIBRE 12,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,79.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C13 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 2.286 MM CLAIBRE 13,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,67.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C15 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 1.71 MM CALIBRE 15,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,51.0290,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C16 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 1.524 MM CALIBRE 16,false,0,0,1054.44,1265.328,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,45.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C17 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 1.37 MM CALIBRE 17,false,0,0,956.564536,1147.877443,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,40.8230,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C18 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 1.219 MM CALIBRE 18,false,0,0,843.552,1012.2624,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,36.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C19 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 1.06 MM CALIBRE 19,false,0,0,743.989432,892.7873184,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,31.7510,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C20 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 0.914 MM CALIBRE 20,false,0,0,632.664,759.1968,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,27.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C21 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 0.84 MM CLAIBRE 21,false,0,0,584.558104,701.4697248,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,24.9470,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C23 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 0.68 MM CALIBRE 23,false,0,0,478.293984,573.9527808,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,20.4120,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C24 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 0.61 MM CALIBRE 24,false,0,0,425.150208,510.1802496,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,18.1440,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C25 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 0.53 MM CALIBRE 25,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,15.8760,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C26 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 0.45 MM CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,13.6080,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C28 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ ESPESOR 0.38 MM CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,12.0700,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C30 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ ESPESOR 0.30 MM CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,9.0720,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C32 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ ESPESOR 0.25 MM CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,7.3700,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C7 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 4.572 MM CALIBRE 7,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,135.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C8 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 4.191 MM CALIBRE 8,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,124.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 10´ C9 RF,,LAMINA NEGRA ROLADO FRIO 4´X 10´ESPESOR 3.810 MM CALIBRE 9,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,112.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
"LN 4´X 8´ C1/8"" RF",,"LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 3.17 MM CALIBRE 1/8""",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,75.8660,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C10 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 3.429 MM CALIBRE 10,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,81.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C11 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 3.048 MM CALIBRE 11,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,72.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C12 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 2.667 MM CALIBRE 12,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,63.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C13 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 2.286 MM CALIBRE 13,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,54.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C14 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 1.905 MM CALIBRE 14,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,45.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C15 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 1.71 MM CALIBRE 15,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,40.8230,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C16 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 1.524 MM CALIBRE 16,false,0,0,843.552,1012.2624,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,36.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C17 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 1.37 MM CALIBRE 17,false,0,0,765.265688,918.3188256,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,32.6590,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C18 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 1.219 MM CALIBRE 18,false,0,0,679.528,815.4336,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,29.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C19 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 1.06 MM CALIBRE 19,false,0,0,595.196232,714.2354784,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,25.4010,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C20 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.914 MM CALIBRE 20,false,0,0,515.504,618.6048,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,22.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C21 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.84 MM CALIBRE 21,false,0,0,467.655856,561.1870272,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,19.9580,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C22 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.76 MM CALIBRE 22,false,0,0,434.241824,521.0901888,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,18.5320,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C23 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.68 MM CALIBRE 23,false,0,0,382.621128,459.1453536,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,16.3290,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C24 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.61 MM CALIBRE 24,false,0,0,340.11548,408.138576,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,14.5150,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C25 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.53 MM CALIBRE 25,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,12.7010,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C26 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 0.45 MM CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,10.8860,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C28 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ ESPESOR 0.38 MM CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,9.6500,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C30 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ ESPESOR 0.30 MM CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,7.2570,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C32 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ ESPESOR 0.25 MM CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,5.8900,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C7 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 4.572 MM CALIBRE 7,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,108.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C8 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 4.191 MM CALIBRE 8,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,99.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LN 4´X 8´ C9 RF,,LAMINA NEGRA ROLADO FRIO 4´X 8´ESPESOR 3.810 MM CALIBRE 9,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,90.0000,,VENTAS,LAMINA NEGRA RF,N,N,S
LNRC ROLLO CAL 10,,LAMINA NEGRA RC CALIBRE 10 DE 4 PIES,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA NEGRA,N,N,S
"IPR 8 X 8""-26.1-12",,"VIGA 8X8""-KG/M 26.1 M 12.20",false,0,0,7756.7112,9308.05344,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,318.4200,,VENTAS,VIGA,N,N,S
"IPR 8 X 5""-26.8-6",,"VIGA IPR 8X5""-KG/M 26.8 M 6.10",false,0,0,3982.3728,4778.84736,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,163.4800,,VENTAS,VIGA,N,N,S
"IPR 8 X 5""-31.3-6",,"VIGA IPR 8X5""-KG/M 31.3 M 6.10",false,0,0,4651.0548,5581.26576,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,190.9300,,VENTAS,VIGA,N,N,S
"IPR 8 X 6""-41.7-6",,"VIGA IPR 8X6""-KG/M 41.7 M 6.10",false,0,0,6196.4532,7435.74384,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,254.3700,,VENTAS,VIGA,N,N,S
"IPR 8 X 6""-35.7-6",,"VIGA IPR 8X6""-KG/M 35.7 M 6.10",false,0,0,5304.8772,6365.85264,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,217.7700,,VENTAS,VIGA,N,N,S
"IPR 8 X 8""-46.1-6",,"VIGA IPR 8X8""-KG/M 46.1 M 6.10",false,0,0,6850.2756,8220.33072,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,281.2100,,VENTAS,VIGA,N,N,S
"IPR 8 X 8""-86.3-6",,"VIGA IPR 8X8""-KG/M 86.3 M 6.10",false,0,0,12823.8348,15388.60176,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,526.4300,,VENTAS,VIGA,N,N,S
"IPR 8 X 8""-99.7-6",,"VIGA IPR 8X8""-KG/M 99.7 M 6.10",false,0,0,14815.0212,17778.02544,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,608.1700,,VENTAS,VIGA,N,N,S
